connector_name,connector_url,type,name,description,attributes
PostgreSQL,https://www.workato.com/integrations/postgresql,action,Upsert rows,Upsert batch of rows in a table in PostgreSQL,"{""badge"": ""Batch""}"
Power Automate Desktop Flow (RPA),https://www.workato.com/integrations/power-automate-desktop-flow-(rpa),trigger,List Flow Sessions,List Flow Sessions in Dynamics 365,{}
Power Automate Desktop Flow (RPA),https://www.workato.com/integrations/power-automate-desktop-flow-(rpa),action,Custom action,Custom action in Power Automate Desktop RPA (Custom),{}
Power Automate Desktop Flow (RPA),https://www.workato.com/integrations/power-automate-desktop-flow-(rpa),action,Get flow session data,Get session output,{}
Power Automate Desktop Flow (RPA),https://www.workato.com/integrations/power-automate-desktop-flow-(rpa),action,Get input schema,Get input schema in desktop flow,{}
Power Automate Desktop Flow (RPA),https://www.workato.com/integrations/power-automate-desktop-flow-(rpa),action,Get output schema,Get output schema in desktop flow,{}
Power Automate Desktop Flow (RPA),https://www.workato.com/integrations/power-automate-desktop-flow-(rpa),action,List desktop flows,List Desktop Flows in Dataverse,{}
Power Automate Desktop Flow (RPA),https://www.workato.com/integrations/power-automate-desktop-flow-(rpa),action,Trigger desktop flow,Trigger desktop flow run,{}
Priority Software,https://www.workato.com/integrations/priority-software,action,Search records using OData query,Search for records using OData query in Priority Software,{}
Priority Software,https://www.workato.com/integrations/priority-software,action,Batch create record,Create records in batches in Priority Software,"{""badge"": ""Batch""}"
Priority Software,https://www.workato.com/integrations/priority-software,action,Batch update record,Update records in batches in Priority Software,"{""badge"": ""Batch""}"
Priority Software,https://www.workato.com/integrations/priority-software,action,Create record,Create record in Priority Software,{}
Priority Software,https://www.workato.com/integrations/priority-software,action,Create relative entity,Create relative entity of entity in Priority Software,{}
Priority Software,https://www.workato.com/integrations/priority-software,action,Custom action,Custom action in Priority Software,{}
Priority Software,https://www.workato.com/integrations/priority-software,action,Delete record,Delete record in Priority Software,{}
Priority Software,https://www.workato.com/integrations/priority-software,action,Download file,Download file from Priority Software,{}
Priority Software,https://www.workato.com/integrations/priority-software,action,Get relative entity details,Get relative entity of object in Priority Software,{}
Priority Software,https://www.workato.com/integrations/priority-software,action,Get record details by ID,Get details of specific record in Priority Software,{}
Priority Software,https://www.workato.com/integrations/priority-software,action,Search records,Search records in Priority Software,{}
Priority Software,https://www.workato.com/integrations/priority-software,action,Update record,Update record in Priority Software,{}
Priority Software,https://www.workato.com/integrations/priority-software,action,Update relative entity,Update relative entity of entity in Priority Software,{}
Priority Software,https://www.workato.com/integrations/priority-software,action,Upload file,Upload file to Priority Software,{}
Process Street,https://www.workato.com/integrations/process-street,action,Assign to a task,Assign to a task in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,Create a data set record,Create a data set record in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,Delete a Webhook,Delete a Webhook in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,Create a Webhook,Create a Webhook in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,Create a workflow run,Create a workflow run in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,Delete a data set record,Delete a data set record in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,Delete a workflow run,Delete a workflow run in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,Get a data set record,Get a data set record in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,Get a task,Get a task in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,Get a workflow run,Get a workflow run in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,List all approvals,List all approvals in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,List data set records,List data set records in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,List data sets,List data sets in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,List all form field values,List all form field values in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,List all form field values in a task,List all form field values in a task in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,List all task assignees,List all task assignees in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,List all tasks,List all tasks in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,Find workflow runs,Find workflow runs in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,Unassign from a task,Unassign from a task in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,Undelete a workflow run,Undelete a workflow run in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,Update a data set record,Update a data set record in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,Update multiple form field values,Update multiple form field values in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,Update a task,Update a task in Process  street  public  API,{}
Process Street,https://www.workato.com/integrations/process-street,action,Update a workflow run,Update a workflow run in Process  street  public  API,{}
Procore,https://www.workato.com/integrations/procore,trigger,New event,New  events  in Procore,"{""badge"": ""Real-time""}"
Procore,https://www.workato.com/integrations/procore,trigger,New record,New record  in Procore,{}
Procore,https://www.workato.com/integrations/procore,trigger,New/updated record,New or updated record  in Procore,{}
Procore,https://www.workato.com/integrations/procore,action,Custom action,Custom action in Procore (Custom),{}
Procore,https://www.workato.com/integrations/procore,action,Add record to project,Add record to project in Procore,{}
Procore,https://www.workato.com/integrations/procore,action,Create record,Create record in Procore,{}
Procore,https://www.workato.com/integrations/procore,action,Delete record,Delete record in Procore,{}
Procore,https://www.workato.com/integrations/procore,action,Get record details by ID,Get record details by ID in Procore,{}
Procore,https://www.workato.com/integrations/procore,action,List folders and files,List folders and files in Procore,{}
Procore,https://www.workato.com/integrations/procore,action,Remove/delete record from project,Remove or delete record from project in Procore,{}
Procore,https://www.workato.com/integrations/procore,action,Search records,Search records in Procore,{}
Procore,https://www.workato.com/integrations/procore,action,Send invite to company user,Send invite to company user in Procore,{}
Procore,https://www.workato.com/integrations/procore,action,Sync records,Create or update records in batch in Procore,{}
Procore,https://www.workato.com/integrations/procore,action,Update record,Update record in Procore,{}
Prontoforms,https://www.workato.com/integrations/prontoforms,trigger,New form,New form in Prontoforms,{}
Prontoforms,https://www.workato.com/integrations/prontoforms,action,Dispatch form,Dispatch form in Prontoforms,{}
Propel,https://www.workato.com/integrations/propel,trigger,Object created,Object created in Propel,{}
Propel,https://www.workato.com/integrations/propel,trigger,Daily object review,Daily Object review in Propel,{}
Propel,https://www.workato.com/integrations/propel,trigger,Object created/updated,Object created/updated in Propel,{}
Propel,https://www.workato.com/integrations/propel,action,Custom action,Custom action in Propel (Custom),{}
Propel,https://www.workato.com/integrations/propel,action,Create object,Create object in Propel,{}
Propel,https://www.workato.com/integrations/propel,action,Get related objects,"          Get related object
          list in Propel
","{""badge"": ""Batch""}"
Propel,https://www.workato.com/integrations/propel,action,Search objects,Search for objects in Propel,"{""badge"": ""Batch""}"
Propel,https://www.workato.com/integrations/propel,action,Update object,Update object in Propel,{}
Qualtrics,https://www.workato.com/integrations/qualtrics,trigger,New survey response,New survey response in Qualtrics,"{""badge"": ""Real-time""}"
Qualtrics,https://www.workato.com/integrations/qualtrics,action,Create mailing list,Create mailing list in Qualtrics,{}
Qualtrics,https://www.workato.com/integrations/qualtrics,action,Create reminder distribution,Create reminder distribution Qualtrics,{}
Qualtrics,https://www.workato.com/integrations/qualtrics,action,Custom action,Custom action in Qualtrics,{}
Qualtrics,https://www.workato.com/integrations/qualtrics,action,Distribute survey via email,Distribute survey via email in Qualtrics,{}
Qualtrics,https://www.workato.com/integrations/qualtrics,action,Get mailing list details,Get mailing list by ID in Qualtrics,{}
Qualtrics,https://www.workato.com/integrations/qualtrics,action,Get response details,Get response details by ID in Qualtrics,{}
Qualys,https://www.workato.com/integrations/qualys,action,Add IP address,Add IP address in Qualys,{}
Qualys,https://www.workato.com/integrations/qualys,action,Count vulnerabilities,Count Vulnerabilities in Qualys,{}
Qualys,https://www.workato.com/integrations/qualys,action,Custom action,Custom action in Qualys,{}
Qualys,https://www.workato.com/integrations/qualys,action,Get record details by ID,Get details of specific record in Qualys,{}
Qualys,https://www.workato.com/integrations/qualys,action,Launch VM scan report,Launch a VM scan report in Qualys,{}
Qualys,https://www.workato.com/integrations/qualys,action,Search records,Search for records in Qualys,{}
Qualys,https://www.workato.com/integrations/qualys,action,Update record,Update record in Qualys,{}
QueBit ReportWORQ,https://www.workato.com/integrations/quebit-reportworq,action,Cancel job,Cancel job in Report WORQ,{}
QueBit ReportWORQ,https://www.workato.com/integrations/quebit-reportworq,action,List jobs,List jobs in Report WORQ,{}
